Date;Biomasse;Gaz;Charbon;Fioul;Hydraulique STEP;Hydraulique fil de l'eau / éclusée;Hydraulique lacs;Nucléaire;Solaire;Déchets;Éolien terrestre;Total
2015-05-01 06:00:00;193;832;324;226;-3124;6256;790;39707;27;184;2643;48058
2015-05-01 07:00:00;193;834;326;227;-3020;6462;803;39989;132;181;2724;48851
2015-05-01 08:00:00;193;833;328;227;-1817;6535;903;40360;369;180;2697;50808
2015-05-01 09:00:00;193;833;326;227;-1088;6575;920;41133;623;181;2618;52541
2015-05-01 10:00:00;193;833;324;226;-616;6797;1192;41857;882;178;2509;54375
2015-05-01 11:00:00;193;833;325;226;215;6995;1587;41752;1123;177;2418;55844
2015-05-01 12:00:00;193;833;327;226;850;7199;2117;41930;1272;177;2340;57464
2015-05-01 13:00:00;193;831;333;226;-418;7099;1376;42226;1303;176;2433;55778
2015-05-01 14:00:00;193;825;332;227;-1716;6898;907;42191;1358;175;2516;53906
2015-05-01 15:00:00;193;822;333;227;-2120;6784;849;41941;1316;176;2272;52793
2015-05-01 16:00:00;193;845;333;227;-2288;6693;922;42235;1167;175;2065;52567
2015-05-01 17:00:00;193;831;332;228;-1687;6740;991;42304;975;177;2037;53121
2015-05-01 18:00:00;193;821;332;228;-394;6923;1216;42465;656;179;2158;54777
2015-05-01 19:00:00;193;835;333;228;852;7031;1894;42219;315;182;2132;56214
2015-05-01 20:00:00;193;834;332;231;755;7138;1921;42258;95;183;2032;55972
2015-05-01 21:00:00;193;834;333;232;521;7096;2124;42623;30;184;1934;56104
2015-05-01 22:00:00;193;829;335;230;766;7170;2155;42760;24;185;1774;56421
2015-05-01 23:00:00;193;835;333;231;723;7172;1945;42599;21;186;1671;55909
2015-05-02 00:00:00;193;834;332;231;528;7020;1491;41878;21;185;1565;54278
2015-05-02 01:00:00;193;831;332;230;407;6743;1445;41106;21;183;1389;52880
2015-05-02 02:00:00;193;834;334;230;-486;6597;1189;41038;22;187;1218;51356
2015-05-02 03:00:00;193;834;333;228;-1905;6486;1021;40833;21;187;1087;49318
2015-05-02 04:00:00;193;836;332;227;-2239;6417;1010;40594;21;186;901;48478
2015-05-02 05:00:00;193;836;395;226;-1665;6449;1088;40425;20;186;800;48953
2015-05-02 06:00:00;193;835;393;227;-1135;6550;1272;40720;37;183;671;49946
2015-05-02 07:00:00;193;835;402;230;-1020;6644;1618;40755;202;181;571;50611
2015-05-02 08:00:00;193;835;374;231;385;6626;2042;41093;614;184;522;53099
2015-05-02 09:00:00;193;837;339;230;546;6675;1890;41257;1213;185;481;53846
2015-05-02 10:00:00;193;836;431;230;584;6704;2104;41241;1801;182;529;54835
2015-05-02 11:00:00;193;836;398;233;582;6828;1860;41211;2232;171;658;55202
2015-05-02 12:00:00;193;836;240;233;377;6842;2381;41483;2424;170;823;56002
2015-05-02 13:00:00;193;836;17;232;278;6647;1986;41289;2376;170;1043;55067
2015-05-02 14:00:00;193;837;17;232;-612;6515;1478;40949;2189;170;1214;53182
2015-05-02 15:00:00;193;835;17;232;-1627;6503;1545;40552;1881;169;1346;51646
2015-05-02 16:00:00;193;832;17;233;-1320;6404;1480;41013;1550;171;1392;51965
2015-05-02 17:00:00;193;829;17;234;-526;6493;1597;41532;1131;172;1573;53245
2015-05-02 18:00:00;193;828;17;234;75;6464;1670;41041;686;172;1735;53115
2015-05-02 19:00:00;193;823;17;234;798;6636;2936;41434;313;171;1902;55457
2015-05-02 20:00:00;193;820;17;234;984;6632;2995;41573;92;171;1997;55708
2015-05-02 21:00:00;193;826;17;232;1118;6551;2994;41529;30;172;2016;55678
2015-05-02 22:00:00;193;825;17;232;1104;6674;3274;41287;25;171;2031;55833
2015-05-02 23:00:00;193;825;17;232;1300;6778;2481;41311;22;171;2207;55537
2015-05-03 00:00:00;193;829;17;232;788;6639;2513;41268;20;170;2377;55046
2015-05-03 01:00:00;193;833;17;230;-1007;6480;1630;40388;19;172;2528;51483
2015-05-03 02:00:00;193;834;17;229;-1920;6497;1227;38546;19;171;2609;48422
2015-05-03 03:00:00;193;833;17;231;-2469;6422;1200;37230;19;168;2802;46646
2015-05-03 04:00:00;193;836;17;233;-3086;6221;1177;36235;22;171;3014;45033
2015-05-03 05:00:00;193;829;17;232;-3088;6226;1174;35745;20;171;3185;44704
2015-05-03 06:00:00;193;826;17;232;-3078;6274;1144;35764;30;169;3096;44667
2015-05-03 07:00:00;193;832;17;233;-2954;6430;1179;35484;131;170;3087;44802
2015-05-03 08:00:00;193;837;17;233;-2857;6285;1185;36809;403;168;3056;46329
2015-05-03 09:00:00;193;820;24;233;-2078;6339;1334;38069;798;165;2960;48857
2015-05-03 10:00:00;193;810;37;233;-1305;6455;1425;39390;1230;162;3022;51652
2015-05-03 11:00:00;193;832;37;234;-606;6734;1497;39402;1628;166;3170;53287
2015-05-03 12:00:00;193;830;37;233;-575;6800;1769;38654;1902;166;3424;53433
2015-05-03 13:00:00;193;829;37;231;-937;6693;1353;37120;1969;164;3548;51200
2015-05-03 14:00:00;193;835;37;231;-2008;6563;1127;35171;1993;164;3727;48033
2015-05-03 15:00:00;193;834;37;232;-2511;6443;1146;34323;1903;167;4002;46769
2015-05-03 16:00:00;193;835;37;233;-2750;6226;1079;34917;1659;166;3895;46490
2015-05-03 17:00:00;193;836;37;234;-2850;6247;1154;36405;1322;166;3653;47397
2015-05-03 18:00:00;193;826;37;232;-2158;6413;1180;37355;830;167;3371;48446
2015-05-03 19:00:00;193;835;37;230;-1307;6442;1422;38426;357;167;2933;49735
2015-05-03 20:00:00;193;836;37;228;-633;6344;1477;38551;101;168;2637;49939
2015-05-03 21:00:00;193;838;37;229;-638;6350;1780;39132;29;168;2493;50611
2015-05-03 22:00:00;193;837;37;231;-830;6615;2532;39193;25;169;2490;51492
2015-05-03 23:00:00;193;836;37;232;-653;6679;2320;39385;18;168;2653;51868
2015-05-04 00:00:00;193;837;36;231;-1799;6321;1262;37923;19;169;2702;47894
2015-05-04 01:00:00;193;837;36;228;-2510;6252;1060;35927;21;169;2636;44849
2015-05-04 02:00:00;193;854;36;226;-2829;6244;1431;35124;20;171;2296;43766
2015-05-04 03:00:00;193;827;36;224;-2717;6249;1475;34591;21;171;1967;43037
2015-05-04 04:00:00;193;917;57;224;-2707;6159;1435;34420;20;171;1659;42548
2015-05-04 05:00:00;193;981;230;225;-1914;6172;1458;36380;21;171;1410;45327
2015-05-04 06:00:00;193;1039;406;229;-1434;6254;1705;38201;34;170;1302;48099
2015-05-04 07:00:00;193;1269;551;231;-416;6368;1819;40242;192;169;1161;51779
2015-05-04 08:00:00;193;1481;612;231;561;6441;2680;40445;529;170;1004;54347
2015-05-04 09:00:00;193;1541;580;231;841;6439;3216;40402;934;169;984;55530
2015-05-04 10:00:00;193;1549;598;231;1157;6540;3372;40628;1402;168;916;56754
2015-05-04 11:00:00;193;1521;608;231;1298;6597;3429;40715;1744;169;947;57452
2015-05-04 12:00:00;193;1529;579;230;1346;6655;3738;40639;2072;168;1137;58286
2015-05-04 13:00:00;193;1032;577;230;1324;6531;3455;40470;2272;168;1331;57583
2015-05-04 14:00:00;193;833;604;231;1130;6330;3373;40347;2191;167;1566;56965
2015-05-04 15:00:00;193;786;605;232;752;6322;3298;40436;1842;167;1839;56472
2015-05-04 16:00:00;193;833;630;231;696;6323;2798;40354;1531;169;2139;55897
2015-05-04 17:00:00;193;838;661;229;803;6415;2417;40352;1097;169;2440;55614
2015-05-04 18:00:00;193;850;780;232;952;6484;2974;40703;730;170;2679;56747
2015-05-04 19:00:00;193;852;872;231;1287;6551;3196;41024;362;171;3161;57900
2015-05-04 20:00:00;193;853;915;230;767;6423;2533;40882;102;171;3921;56990
2015-05-04 21:00:00;193;855;962;230;177;6236;1865;40711;30;169;4356;55784
2015-05-04 22:00:00;193;853;969;229;115;6299;1878;40263;25;167;4451;55442
2015-05-04 23:00:00;193;839;941;230;278;6204;1592;40066;22;171;4556;55092
2015-05-05 00:00:00;193;837;572;225;-699;6311;1140;39530;20;172;4543;52844
2015-05-05 01:00:00;193;838;476;223;-2713;6231;1069;38722;20;173;4490;49722
2015-05-05 02:00:00;193;836;478;222;-3023;6132;1104;37493;21;174;4623;48253
2015-05-05 03:00:00;193;834;475;224;-3081;6095;1196;36292;21;175;4826;47250
2015-05-05 04:00:00;193;832;477;224;-3075;6066;1209;35656;21;176;4942;46721
2015-05-05 05:00:00;193;832;475;223;-2799;5994;1131;36571;22;176;5211;48029
2015-05-05 06:00:00;193;834;471;223;-972;6072;1255;39586;34;175;5372;53243
2015-05-05 07:00:00;193;833;471;224;785;6107;1754;40699;171;174;5326;56737
2015-05-05 08:00:00;193;832;480;223;960;6187;2397;40555;493;172;5548;58040
2015-05-05 09:00:00;193;843;482;223;961;6159;3269;40918;955;173;6069;60245
2015-05-05 10:00:00;193;847;477;223;871;6328;3016;41323;1458;171;6509;61416
2015-05-05 11:00:00;193;879;475;223;1000;6492;2519;41104;1889;168;6728;61670
2015-05-05 12:00:00;193;890;480;224;1144;6681;2266;41151;2212;168;6740;62149
2015-05-05 13:00:00;193;830;485;223;223;6549;1699;40947;2465;164;6664;60442
2015-05-05 14:00:00;193;812;493;224;-355;6420;1700;41400;2496;167;6434;59984
2015-05-05 15:00:00;193;826;357;223;-782;6330;1664;41297;2354;171;6137;58770
2015-05-05 16:00:00;193;828;36;223;-546;6258;1521;41492;2090;175;5879;58149
2015-05-05 17:00:00;193;834;36;223;-279;6339;1411;41413;1643;176;5459;57448
2015-05-05 18:00:00;193;831;36;226;279;6442;1667;41202;1100;177;5071;57224
2015-05-05 19:00:00;193;792;36;227;568;6530;1819;41230;522;178;4625;56720
2015-05-05 20:00:00;193;805;36;227;-110;6499;1805;41545;141;178;4093;55412
2015-05-05 21:00:00;193;819;36;227;-1049;6544;1863;41622;32;180;3990;54457
2015-05-05 22:00:00;193;818;36;226;97;6583;2020;40970;24;185;4144;55296
2015-05-05 23:00:00;193;817;36;225;585;6574;2089;40909;20;185;4252;55885
2015-05-06 00:00:00;193;800;36;225;-1408;6365;1433;40801;19;185;4444;53093
2015-05-06 01:00:00;193;807;36;224;-2903;6368;1237;40890;18;185;4438;51493
2015-05-06 02:00:00;193;821;36;224;-2911;6419;1380;40474;18;184;4364;51202
2015-05-06 03:00:00;193;815;36;221;-2120;6355;1508;38952;19;185;4090;50254
2015-05-06 04:00:00;193;815;36;221;-2453;6401;1455;38908;20;184;4055;49835
2015-05-06 05:00:00;193;826;36;221;-2470;6460;1400;40013;18;183;4006;50886
2015-05-06 06:00:00;193;863;36;225;223;6420;1492;41327;45;182;4145;55151
2015-05-06 07:00:00;193;888;36;225;1432;6593;2688;41739;266;182;4305;58547
2015-05-06 08:00:00;193;903;36;225;1502;6701;3454;41985;831;180;4276;60286
2015-05-06 09:00:00;193;926;36;223;1523;6632;3489;41834;1615;180;4736;61387
2015-05-06 10:00:00;193;878;36;224;1524;6433;2558;41780;2391;179;5327;61523
2015-05-06 11:00:00;193;952;36;225;1302;6406;2177;41561;2931;181;5651;61615
2015-05-06 12:00:00;193;1068;36;224;1091;6677;2444;40773;3116;181;5830;61633
2015-05-06 13:00:00;193;1083;36;225;1189;6736;1989;39808;3296;182;5965;60702
2015-05-06 14:00:00;193;959;36;226;273;6733;1711;39297;3211;183;5893;58715
2015-05-06 15:00:00;193;938;36;225;-898;6713;1813;38962;3069;186;5848;57085
2015-05-06 16:00:00;193;950;36;226;-1772;6674;1660;39358;2666;188;5659;55838
2015-05-06 17:00:00;193;858;36;226;-1399;6721;1599;39500;2084;188;5647;55653
2015-05-06 18:00:00;193;920;36;225;-137;6881;1946;39549;1383;186;5255;56437
2015-05-06 19:00:00;193;970;36;226;719;6945;1973;40602;637;186;4546;57033
2015-05-06 20:00:00;193;807;36;226;858;6905;1883;40666;174;187;3867;55802
2015-05-06 21:00:00;193;853;36;225;782;6919;1773;40498;33;186;3674;55172
2015-05-06 22:00:00;193;859;36;225;735;6832;2442;40321;25;188;3422;55278
2015-05-06 23:00:00;193;840;26;223;1136;6911;2432;40686;19;190;3249;55905
2015-05-07 00:00:00;193;840;39;225;-599;6800;1352;40290;20;191;3073;52424
2015-05-07 01:00:00;193;840;39;225;-2491;6841;1183;39496;21;192;3044;49583
2015-05-07 02:00:00;193;838;39;225;-2754;6875;1104;38172;21;193;2944;47850
2015-05-07 03:00:00;193;840;39;227;-3065;6848;1135;37058;21;192;2742;46230
2015-05-07 04:00:00;193;839;39;262;-3090;6711;1113;36997;21;193;2453;45731
2015-05-07 05:00:00;193;830;39;288;-2824;6760;1301;38328;20;192;2200;47327
2015-05-07 06:00:00;193;921;39;331;-593;6856;1464;40370;51;192;1968;51792
2015-05-07 07:00:00;193;1042;39;443;909;6897;2496;41760;302;192;1454;55727
2015-05-07 08:00:00;193;1127;39;641;1391;7057;2817;42531;971;191;907;57865
2015-05-07 09:00:00;195;1211;39;677;1601;7176;3033;42668;1786;182;741;59309
2015-05-07 10:00:00;195;1196;19;684;1443;7164;2992;42904;2497;180;672;59946
2015-05-07 11:00:00;196;1113;19;686;1575;7039;2897;43010;2982;186;627;60330
2015-05-07 12:00:00;197;940;19;684;1679;7212;3644;42093;3256;188;573;60485
2015-05-07 13:00:00;198;883;19;541;1632;7221;3281;41901;3466;186;537;59865
2015-05-07 14:00:00;200;892;19;227;921;7161;3173;41832;3434;189;519;58567
2015-05-07 15:00:00;203;889;19;229;646;7021;1828;41748;3198;185;502;56468
2015-05-07 16:00:00;207;875;19;229;-75;7046;1422;41605;2836;188;454;54806
2015-05-07 17:00:00;209;875;19;229;-342;7058;1507;41784;2242;187;362;54130
2015-05-07 18:00:00;209;901;19;230;924;7140;2211;41862;1466;186;348;55496
2015-05-07 19:00:00;209;914;19;229;1199;7205;2996;41720;658;189;359;55697
2015-05-07 20:00:00;209;893;19;229;1266;7351;3081;41826;170;191;402;55637
2015-05-07 21:00:00;209;889;19;229;1311;7139;3378;42010;34;191;548;55957
2015-05-07 22:00:00;209;887;19;228;1219;7243;3232;41689;26;191;780;55723
2015-05-07 23:00:00;209;862;19;227;997;7181;3344;41749;22;190;995;55795
2015-05-08 00:00:00;209;860;17;210;471;7110;2430;40892;20;194;1156;53569
2015-05-08 01:00:00;209;872;17;203;103;7101;1517;40017;19;194;1216;51468
2015-05-08 02:00:00;209;872;17;203;-314;7069;1293;39042;21;194;1290;49896
2015-05-08 03:00:00;209;853;17;200;-1574;7024;1025;38538;23;195;1268;47778
2015-05-08 04:00:00;209;871;17;200;-1971;6948;1119;38905;24;195;1296;47813
2015-05-08 05:00:00;209;877;17;199;-1556;6932;971;39318;19;193;1326;48505
2015-05-08 06:00:00;209;872;17;201;-1466;6885;1136;39942;50;193;1303;49342
2015-05-08 07:00:00;209;891;17;201;-583;6821;1529;40210;245;191;1205;50936
2015-05-08 08:00:00;206;946;17;200;101;6818;1915;40445;666;190;895;52399
2015-05-08 09:00:00;195;930;17;202;1002;6829;2779;40814;1242;191;724;54925
2015-05-08 10:00:00;193;933;17;205;1381;6978;3106;40927;1849;191;602;56382
2015-05-08 11:00:00;193;906;17;205;1162;6972;2969;40846;2265;191;519;56245
2015-05-08 12:00:00;193;876;17;204;952;7011;2792;40733;2457;190;636;56061
2015-05-08 13:00:00;199;878;17;204;325;6963;1710;40398;2598;187;834;54313
2015-05-08 14:00:00;207;881;17;201;-165;6935;977;39905;2511;185;1168;52822
2015-05-08 15:00:00;209;901;17;201;-663;6948;935;39964;2404;189;1492;52597
2015-05-08 16:00:00;209;954;17;202;-1369;6914;942;40382;2140;190;1609;52190
2015-05-08 17:00:00;209;922;17;202;-1273;6961;1286;40457;1751;191;1822;52545
2015-05-08 18:00:00;209;885;17;201;-121;7035;1541;40120;1180;192;2023;53282
2015-05-08 19:00:00;209;906;17;203;637;6961;1971;40648;549;190;1952;54243
2015-05-08 20:00:00;209;926;17;204;978;6935;1872;40531;153;189;1954;53968
2015-05-08 21:00:00;209;863;17;204;1354;7053;2630;40753;34;191;2077;55385
2015-05-08 22:00:00;209;851;17;204;1225;7089;2344;40560;26;193;2485;55203
2015-05-08 23:00:00;209;862;17;203;837;6764;1995;40324;22;192;2741;54166
2015-05-09 00:00:00;209;851;18;204;-57;6826;1912;39667;22;194;3121;52967
2015-05-09 01:00:00;209;870;18;201;-527;6646;1274;38285;23;194;3193;50386
2015-05-09 02:00:00;209;874;18;200;-1549;6649;1237;37758;20;191;3126;48733
2015-05-09 03:00:00;209;874;18;202;-2774;6709;886;37321;20;191;3128;46784
2015-05-09 04:00:00;209;871;18;202;-2392;6678;803;36226;19;192;3287;46113
2015-05-09 05:00:00;209;871;18;201;-1937;6690;843;35850;20;193;3453;46411
2015-05-09 06:00:00;209;872;18;201;-2323;6786;817;36269;48;193;3500;46590
2015-05-09 07:00:00;209;875;18;201;-2224;6731;975;37185;245;192;3327;47734
2015-05-09 08:00:00;209;871;18;201;-1220;6736;1525;37401;725;189;3260;49915
2015-05-09 09:00:00;209;872;18;205;-456;6686;1369;37722;1384;189;3718;51916
2015-05-09 10:00:00;209;871;18;202;-715;6793;1334;37565;2027;189;3714;52207
2015-05-09 11:00:00;209;871;18;204;-1240;6846;1210;37207;2617;191;3700;51833
2015-05-09 12:00:00;209;868;18;204;-1323;6772;1199;36864;2963;189;3680;51643
2015-05-09 13:00:00;209;870;18;204;-1946;6618;1217;35150;3162;178;3729;49409
2015-05-09 14:00:00;209;872;18;204;-2598;6552;1000;34149;3192;180;4009;47787
2015-05-09 15:00:00;209;869;18;201;-3070;6710;757;33104;3003;179;4315;46295
2015-05-09 16:00:00;209;873;18;200;-2980;6858;747;33180;2718;180;4400;46403
2015-05-09 17:00:00;209;848;18;200;-2085;6896;969;33816;2152;187;4401;47611
2015-05-09 18:00:00;209;817;18;201;-587;6937;1291;35291;1392;189;4255;50013
2015-05-09 19:00:00;209;852;18;200;318;6971;1742;36776;664;190;3743;51683
2015-05-09 20:00:00;209;867;18;201;25;6960;1400;37055;189;190;2957;50071
2015-05-09 21:00:00;209;871;18;201;-83;7022;1556;37534;40;190;2443;50001
2015-05-09 22:00:00;209;874;18;202;236;7005;2140;36827;27;189;2376;50103
2015-05-09 23:00:00;209;875;18;203;326;6949;1851;36971;21;189;2392;50004
2015-05-10 00:00:00;209;841;18;203;45;6759;1194;35210;21;191;2170;46861
2015-05-10 01:00:00;209;839;18;200;-1085;6625;1155;33757;21;190;1866;43795
2015-05-10 02:00:00;209;839;18;200;-1612;6580;1054;32845;20;190;1521;41864
2015-05-10 03:00:00;209;836;18;202;-1877;6625;923;30825;20;190;1164;39135
2015-05-10 04:00:00;209;839;18;203;-2317;6631;762;29906;20;190;911;37372
2015-05-10 05:00:00;209;837;18;203;-2788;6643;715;29963;20;191;749;36760
2015-05-10 06:00:00;209;835;18;203;-2948;6655;675;29884;57;191;606;36385
2015-05-10 07:00:00;209;838;18;204;-2855;6723;865;30144;297;192;565;37200
2015-05-10 08:00:00;209;839;18;205;-2741;6710;952;31327;874;192;519;39104
2015-05-10 09:00:00;209;840;18;205;-2285;6650;1280;32446;1683;193;443;41682
2015-05-10 10:00:00;209;839;18;200;-1852;6664;1199;32983;2525;191;458;43434
2015-05-10 11:00:00;209;831;18;200;-592;6675;1180;32406;3155;191;476;44749
2015-05-10 12:00:00;209;829;18;200;124;6765;1257;32967;3568;190;441;46568
2015-05-10 13:00:00;209;815;18;199;-1182;6681;1107;32434;3765;187;459;44692
2015-05-10 14:00:00;209;834;18;200;-2277;6552;871;32168;3824;186;502;43087
2015-05-10 15:00:00;209;835;18;203;-2833;6499;744;31066;3637;185;562;41125
2015-05-10 16:00:00;208;827;18;204;-2717;6622;783;29881;3191;181;595;39793
2015-05-10 17:00:00;209;839;18;204;-1685;6885;895;31409;2485;183;609;42051
2015-05-10 18:00:00;209;841;18;205;290;6970;2222;34923;1579;185;621;48063
2015-05-10 19:00:00;209;837;18;202;563;7001;2454;37647;726;188;633;50478
2015-05-10 20:00:00;209;840;18;201;897;7024;2190;38442;199;189;739;50948
2015-05-10 21:00:00;209;831;18;200;1058;6974;2394;38817;37;190;1136;51864
2015-05-10 22:00:00;209;810;18;200;1178;7086;2642;38323;24;188;1543;52221
2015-05-10 23:00:00;209;813;18;200;806;7049;2349;38597;19;190;1892;52142
2015-05-11 00:00:00;209;813;38;201;-116;6992;1434;37686;20;192;2097;49566
2015-05-11 01:00:00;209;820;38;201;-1338;6927;1879;37354;19;192;2107;48408
2015-05-11 02:00:00;209;811;38;201;-2038;6794;1299;37712;20;192;2011;47249
2015-05-11 03:00:00;209;822;38;203;-2784;6733;1001;37076;24;194;1867;45383
2015-05-11 04:00:00;209;833;38;204;-3075;6797;974;37091;23;194;1752;45040
2015-05-11 05:00:00;209;841;38;201;-2535;6971;1254;38307;20;195;1723;47224
2015-05-11 06:00:00;209;872;38;205;-4;7123;1352;40852;59;195;1655;52556
2015-05-11 07:00:00;209;892;38;207;906;7267;2373;41689;295;195;1551;55622
2015-05-11 08:00:00;209;890;38;210;1166;7302;2923;41669;805;196;1219;56627
2015-05-11 09:00:00;209;892;38;211;1460;7041;2888;41986;1541;195;782;57243
2015-05-11 10:00:00;209;884;38;211;1674;6927;3094;41786;2324;192;533;57872
2015-05-11 11:00:00;209;883;38;211;1296;6935;2981;41678;2929;193;476;57829
2015-05-11 12:00:00;209;880;38;211;991;6920;2419;41726;3333;194;469;57390
2015-05-11 13:00:00;209;879;38;211;1094;6757;1945;41661;3452;194;496;56936
2015-05-11 14:00:00;209;882;38;211;859;6530;1870;41956;3416;195;519;56685
2015-05-11 15:00:00;209;889;38;211;14;6537;1363;41775;3226;195;502;54959
2015-05-11 16:00:00;209;889;38;211;-321;6531;1391;41826;2855;197;539;54365
2015-05-11 17:00:00;209;899;38;211;417;6802;1967;41483;2237;197;541;55001
2015-05-11 18:00:00;209;911;38;210;956;7324;3457;41321;1413;197;492;56528
2015-05-11 19:00:00;209;926;38;210;1090;7496;4078;41251;656;186;462;56602
2015-05-11 20:00:00;209;904;38;211;1131;7251;3649;41491;190;188;516;55778
2015-05-11 21:00:00;209;865;38;210;1117;7051;3870;41574;48;189;630;55801
2015-05-11 22:00:00;209;849;38;210;968;7112;3114;41150;37;190;830;54707
2015-05-11 23:00:00;209;865;38;211;415;7009;2482;41367;30;191;1049;53866
2015-05-12 00:00:00;209;828;19;210;-199;6886;1807;41211;31;192;1171;52365
2015-05-12 01:00:00;209;828;19;211;-1868;6770;1363;41251;29;195;1324;50331
2015-05-12 02:00:00;209;834;19;211;-2348;6677;1135;40881;29;194;1368;49209
2015-05-12 03:00:00;209;832;19;210;-2737;6669;1036;40101;30;193;1375;47937
2015-05-12 04:00:00;209;835;19;207;-2700;6673;997;40082;30;194;1412;47958
2015-05-12 05:00:00;209;834;19;207;-2353;6691;968;41176;31;194;1366;49342
2015-05-12 06:00:00;209;835;19;211;-399;6928;1569;42215;68;193;1329;53177
2015-05-12 07:00:00;209;855;19;211;1184;7205;2631;42447;296;190;1291;56538
2015-05-12 08:00:00;209;854;19;210;1686;7297;3735;42773;768;189;1130;58870
2015-05-12 09:00:00;207;852;19;211;1665;7284;4032;42844;1387;186;906;59593
